thread_id,customer_text,true_intent,pred_intent,true_escalate,pred_escalate,drafted_reply,judge_tone,judge_grounding,judge_reasoning
268723,@AppleSupport all 3 updates of IOS 11,general_inquiry,general_inquiry,False,False,"Sure! Please DM us your device model and current iOS version, and we’ll guide you through installing the iOS 11 updates. Thanks! https://t.co/GDrqU22YpT",,,
1083977,@AppleSupport My music won’t show up on my lock screen and that is probably the most annoying issue tbh,software_troubleshooting,software_troubleshooting,True,False,We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,,,
587079,@258659 @115858 for real my phone is so slow now and i haven't even updated 😭,general_inquiry,software_troubleshooting,False,False,We'd love to help! What model and iOS version are you on? DM us so we can look into the slowdown. https://t.co/GDrqU22YpT,,,
1872168,@AppleSupport I have to restart my phone in order for the speaker to work.,hardware_repair,software_troubleshooting,True,False,We're here to help. Does the speaker issue happen with all apps or just specific ones? When did it start? Let us know so we can troubleshoot.,,,
1099674,@AppleSupport I accidentally erased my phone HELP,general_inquiry,software_troubleshooting,True,False,"Hi, sorry to hear that. Please DM us your device model and any details. In the meantime, here's a guide that may help: https://t.co/F1QfwW1u1N Let us know if that works. https://t.co/GDrqU22YpT",,,
956390,@AppleSupport Hello. I restarted my Watch and it toons about 15 minutes for weather to come back. Series 0 Watch. Opened weather app on iPhone 6s Plus.,general_inquiry,software_troubleshooting,False,False,Thanks for reaching out. Did you reset your watch or iPhone? Please DM us your watchOS version and any recent changes so we can help. https://t.co/GDrqU22YpT,,,
1999726,"Hey @AppleSupport, I can't get my email to reconfigure to my MacBook. Is this something you can help me with? 😢",general_inquiry,software_troubleshooting,True,False,We’re sorry you’re having trouble reconfiguring your email on your MacBook. When did this stop working? Let us know in a DM to get started.,,,
2427297,"@AppleSupport It got sluggish after the 11.0.3 update. 
I'm using an iPhone 6 so I assumed the hardware was just running behind.",hardware_repair,software_troubleshooting,True,False,"We've got your back. Let’s dig into this. DM us your iPhone 6 details and when you updated to 11.0.3, and we’ll see what we can do.",4,4,"The tone is empathetic and professional, but it could be more concise. The grounding is good as it provides a clear next step without unsupported claims or policies."
2729090,I woke up.... my phone was charging..... and it was on 1%. @115858 explain,general_inquiry,software_troubleshooting,False,False,"We're happy to help! Have you restarted your iPhone? Also, what iOS version is running? Checking the charger and cable can help. Let us know if the percentage changes.",,,
1911557,@AppleSupport my battery has been draining so fast with the IOS 11 update on the iphone 7 plus? help?,general_inquiry,software_troubleshooting,False,False,"Battery life is important. Let’s try a few steps: https://t.co/bivpdfBNJ6. If that doesn’t help, DM us the iOS 11 version you’re on and any troubleshooting you’ve tried.",,,
84231,@AppleSupport Already did that https://t.co/TQPIBDVAFO,general_inquiry,software_troubleshooting,True,False,Thanks for letting us know. Could you share any error messages or what happens next? We're here to help.,,,
1282393,@AppleSupport iPhone 6s and IOS 11.0.3,general_inquiry,general_inquiry,False,False,"Thanks for reaching out. Could you let us know what issue you're experiencing on your iPhone 6s running iOS 11.0.3? Are apps crashing, battery draining, or something else? Please share details so we can help.",,,
2442789,my phone went from this bulshit to that bulshit after updating it. thanks @AppleSupport https://t.co/HrKt2ypBXL,general_inquiry,software_troubleshooting,True,True,,,,
2306995,@AppleSupport for some reason the HomeKit app isn’t working for me it’s just stuck on this screen https://t.co/qFBv5v4Kyc,general_inquiry,software_troubleshooting,False,False,We’re sorry to hear that. Let’s get this sorted—DM us so we can help with the HomeKit app.,,,
2055091,"Hey, @115858 - you broke iPhone7+ iTunes in Elantra through USB with iOS11, fixed it on 2nd patch, and broke it again with latest patch. 🙁",hardware_repair,software_troubleshooting,True,False,We're sorry you're having trouble. Please DM us with the iOS version and any error details so we can investigate and help you get your iPhone working again.,,,
272910,no puedo descargar ninguna app con iOS 11 😡 @AppleSupport,general_inquiry,software_troubleshooting,True,False,"Lo sentimos por el inconveniente. iOS 11 no es compatible con la App Store. Para ayuda en español, visita https://t.co/IBIY3vMgPj o únete a https://t.co/OczyRx7IOs",,,
2805966,Why the fuck is my bluetooth always on @797 @115858 I didn’t ask for it to be on why the fuck do you keep turning on stop it,hardware_repair,device_connectivity,True,True,,,,
852953,@AppleSupport My “updates” section won’t also load.,general_inquiry,software_troubleshooting,False,False,"Thanks for reaching out. Are you on Wi‑Fi? Have you tried restarting your device or connecting to a different network? If the issue persists, let us know the iOS version and any error message so we can help further.",,,
2903673,Does anyone know how to turn off the @115858 ios push updates FOREVER? Keeps downloading in the background using me space. Ill never ever update to ios 11 on iPhone 6 ever‼️,general_inquiry,software_troubleshooting,False,False,"We’re here to help. To stop background downloads, go to Settings > General > Software Update and toggle off automatic updates. If you need more help, DM us.",,,
1969312,@AppleSupport ive update my ipad air to ios 11 and its sooooo slow. Ive reboooted it. Is there any wsy i can downgrade it to ios 10?,general_inquiry,software_troubleshooting,False,False,Thanks for reaching out. Downgrading to iOS 10 isn’t supported unless Apple is still signing that version. We can help troubleshoot the performance issue instead. Let us know if you’d like assistance.,4,5,"The tone is empathetic, professional, and concise. The grounding is excellent as it provides a realistic next step and avoids unsupported policies or claims."
2596449,"@AppleSupport hi there, my apple id is locked and i cant unlock it because i dont have access to the email address associated with my apple id",account_security,account_security,True,False,"We’re sorry to hear that. Try resetting your Apple ID on our website: https://t.co/ZTde7mzxXQ. If that doesn’t work, DM us and we’ll help you further. https://t.co/GDrqU22YpT",,,
359809,"@AppleSupport Hi! Literally all apps! V.11.0.2 not only is it slow but aesthetically not pleasing to the eyes, why'd you throw the minimalistic style away",general_inquiry,software_troubleshooting,False,False,"Thanks for reaching out! We’re sorry to hear about the performance and design changes. Please back up your device, update to iOS 11.0.3, and let us know if the issue persists. If you need further help, DM us and we’ll investigate.",,,
2040202,@AppleSupport My Apple Watch burned my hand. Why?,hardware_repair,hardware_repair,True,True,,,,
2307979,"Hey guys, when are you going to fix this bug? @115858 @AppleSupport",general_inquiry,software_troubleshooting,True,False,Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,,
2705021,More &amp; more I feel like an unofficial beta tester for @115858. My MBP randomly crashes. iOS 11 sucks. If not for 3rd party apps that I &lt;3..,general_inquiry,software_troubleshooting,True,False,We're sorry to hear about the crashes. Could you share more details or specific apps? Let's work together in DM to resolve this. https://t.co/GDrqU22YpT,,,
1243833,@AppleSupport My apple music ain’t working so we swinging,general_inquiry,software_troubleshooting,False,False,Thanks for reaching out about Apple Music. Please DM us your iOS version and device so we can help. https://t.co/GDrqU22YpT,,,
246521,@AppleSupport I mean... Has the AC connected and it’s going down lol that’s hilarious,device_connectivity,general_inquiry,False,False,@667671 We have some great steps to help resolve this kind of issue: https://t.co/0Q3JN1oSAv Let us know how it goes.,,,
2583198,@AppleSupport I seem to have a virus in my mac calles “oneclickrev” that is opening tabs on safari whenever I click anywhere on a website,account_security,software_troubleshooting,True,False,@240570 We'd like to look into this issue with you. Could you let us know the version of macOS installed on your device? Please send us a DM. https://t.co/GDrqU2kzhr,,,
1146726,"Hello @AppleSupport can you tell what should I do with my iPhone. updated to iOS 11.03, the update kills the battery too fast !!",general_inquiry,software_troubleshooting,False,False,@645705 We understand how important your iPhone battery life is. Let's work to get that sorted. Send us a DM and we'll continue there. https://t.co/GDrqU22YpT,,,
2110957,@AppleSupport DM?,general_inquiry,general_inquiry,True,False,Let’s take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,,,
1144237,"@AppleSupport no they don't, but when i unlock the phone they start going off even if it's not the set time. i rebooted the phone, hope it'll work now.",general_inquiry,software_troubleshooting,False,False,@214404 Let's have a look at this together. Please DM us. https://t.co/GDrqU22YpT,,,
793719,My phone's been acting up since the announcement for the iPhone 8. @AppleSupport you ain't slick,general_inquiry,software_troubleshooting,False,True,,,,
225139,@AppleSupport problem solved! I restarted again! Thank you so much 😁,general_inquiry,general_inquiry,False,False,"@193948 Awesome, we're glad to hear that. Please reach out if you need help in the future.",,,
1724859,@AppleSupport this shouldn't happen https://t.co/iozm6bFjy8,general_inquiry,general_inquiry,True,False,We're sorry to hear that. Let's sort this out. Please send us a DM with your location and we'll help you resolve this.,,,
323861,"@AppleSupport Thank you, my iOS version is 11.0.2",general_inquiry,software_troubleshooting,False,False,"Thanks! Was the previous device on iOS 11.0.3? If so, update and test restoring the backup again. Let us know the results in a DM. https://t.co/GDrqU22YpT",,,
1753198,Yes @115858. When I️ type Im of course I️ want it autocorrected to whatever that is. Thanks. https://t.co/on8UpqeFOW,general_inquiry,software_troubleshooting,False,False,Thanks for reaching out. Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,,,
1575012,It sure would be nice if iOS offered the option to offload an app right from the app icon. /cc @AppleSupport,general_inquiry,software_troubleshooting,False,False,Thanks for the suggestion! We appreciate your feedback. Let's discuss this in more detail in DMs.,,,
2479038,"@AppleSupport Says can't connect to server, etc or nothing happens. I'm at my wits end now. I've tried everything with the hotline who asked me to backup, wipe and restore. Now i can't launch any of my store apps, my life is on LINE and whatsapp... help me.",general_inquiry,device_connectivity,True,False,We're sorry to hear you're having trouble. Have you tested on a different network? Let us know in a DM to get started. https://t.co/GDrqU22YpT,,,
96979,"@AppleSupport I have not. 

I was having Airpods issues and contacted apple last night...we rebooted airpods and disconnected from phone and reconnected.

hence, my need to change the setting back to ""double tap to pause"" which had been working flawlesly for months.",hardware_repair,software_troubleshooting,True,False,@3922 Let's look deeper into this together. DM us and we'll continue there. https://t.co/GDrqU22YpT,,,
1451828,"@AppleSupport I’d appreciate if we found a solution 

That’s the only one I have and that one already comes on the phone, what should I do now? https://t.co/cZ83ck8NCC",general_inquiry,software_troubleshooting,True,False,Hi. This is not the experience we want you to have. DM us and tell us more about the issue you're having. https://t.co/GDrqU22YpT,,,
51625,@AppleSupport In every app except iMessage,general_inquiry,software_troubleshooting,False,False,Let's look into this a bit further. Meet us in DM with the currently installed iOS version by using this link: https://t.co/GDrqU22YpT,,,
1436723,"@AppleSupport  we are not getting response from apple India  wrote two mails , i hvent expect such from apple inc.",general_inquiry,general_inquiry,True,False,Hey there! We've received your DM and will join you there shortly. Thanks!,2,2,The tone is casual and not empathetic or professional enough for Apple Support. The response does not provide a realistic next step or address the customer's concern about not receiving a response from Apple India.
612873,@AppleSupport it still doesn’t work smh,general_inquiry,software_troubleshooting,False,False,"@438082 We're here for you. Shoot us a DM when you have a chance, and we'll go from there. https://t.co/GDrqU22YpT",2,3,"The tone is not empathetic or professional, and the response is not concise. The grounding is acceptable as it provides a next step, but the URL is not supported."
1716114,wen r we getting this shit fixed i️ need to see my letter i️ again 🙄😒 @AppleSupport,general_inquiry,hardware_repair,True,True,,,,
103202,@AppleSupport I tried to recreate the issue with iTunes open and was unable to reproduce the effect. Thank you for your reply.,general_inquiry,software_troubleshooting,False,False,Thanks for letting us know. Let's continue in DM to resolve this. https://t.co/GDrqU22YpT,,,
2544039,Updated my laptop and lost all of my saved passwords. Thanks @AppleSupport,account_security,software_troubleshooting,True,False,@387234 We're sorry to hear that. Let's get your passwords back. Have you tried resetting your Apple ID? Check out this article: https://t.co/ZTde7mzxXQ,,,
1623815,@AppleSupport UK,general_inquiry,general_inquiry,False,False,Hi. We'd love to help you get this resolved. Please follow the steps listed in this article: https://t.co/osZOKKTalm,,,
1181854,@AppleSupport The only one it can find is my car Bluetooth. It hasn’t found my Mpow or Fitbit either,general_inquiry,device_connectivity,True,False,Thanks for reaching out. Is Bluetooth enabled on your iPhone? Have you checked if your devices are paired to it?,,,
1557152,"@AppleSupport It’s the same using cellular &amp; WiFi (tried 3 different WiFi networks) when I try downloading an app, it says double tap on the right. I do. Nothing happens. When updating, the app just never loads. I’ve been “updating” since yesterday.",hardware_repair,software_troubleshooting,True,False,We'd be happy to assist. Can you DM us the device and version of OS you're using? https://t.co/GDrqU22YpT,,,
1768170,"@115858 bonjour mon IPad ne se rallume plus,même après l'avoir laisser chargé,connecté à @118721. HELP ME, MY IPAD HAS A HEART ATTACK I THINK",general_inquiry,hardware_repair,True,True,,,,
695301,@AppleSupport No. Yes.,general_inquiry,general_inquiry,False,False,"We're sorry to hear that, let's take this to DM so we can help you better. Please let us know your country. https://t.co/GDrqU22YpT",,,
67413,"@AppleSupport purchased new iPhone 10 , doesn’t vibrate or ring while incoming calls. Tried everything at my end. Help",general_inquiry,hardware_repair,False,False,We're sorry to hear about your iPhone 10. Let's troubleshoot. What type of iPhone are you using? Are you updated to iOS 11.0.2?,,,
1028557,"@AppleSupport Overnight 11.0.3 wiped my photos from over 3,000 to &lt;200 then backed up to iCloud, wiping out 10 months of baby photos.",software_troubleshooting,software_troubleshooting,True,False,We're sorry to hear about the loss of your photos. Please reach out to our Photos experts for assistance: https://t.co/IBIY3vMgPj,,,
816406,@115858 I just got an update for IOS 11.0.3  and I scared 😱 its going to mess up my phone even more smh,general_inquiry,software_troubleshooting,False,False,We're sorry to hear you're concerned about the update. We'd like to help. DM us details of the issue and your iOS 11 version. https://t.co/GDrqU22YpT,,,
2139922,@AppleSupport has the screenshot editing feature included in iOS 11 been taken away from iOS 11.1?,general_inquiry,software_troubleshooting,False,False,"@479138 Thanks for reaching out. If you're on iOS 11.1, try this: https://t.co/xU1AGHStV6 Questions? Feel free to send us a DM. https://t.co/GDrqU22YpT",,,
270339,Fingerprint ID not working in app store since update. Restart &amp; adding different fingerprint doesn't help. @applesupport 11.0.2,general_inquiry,software_troubleshooting,True,False,@284730 Let's look into this Fingerprint ID issue for you. This page can provide some guidance: https://t.co/xqiXha6yeB DM us if you are still experiencing issues.,,,
2280224,@115858 @1647 7:10 dead phone. Hard reset. Good thing there wasn't an emergency. #fail #FirstWorldProblems https://t.co/cFEcwDQDcm,general_inquiry,hardware_repair,True,True,,,,
761295,@AppleSupport still having this problem with iMessage even after the latest update which came out today https://t.co/V5oBQT7lv9,general_inquiry,software_troubleshooting,True,False,@806493 Thank you for reaching out. We'd like to gather more information. DM us the type of phone you're using and the iOS version. https://t.co/GDrqU22YpT,,,
53561,I thought that my phone was dead but no it just turned off for no reason @115858 the fuck?,general_inquiry,hardware_repair,True,True,,,,
2123931,@AppleSupport They just spin and say theyre updating https://t.co/5qA6NZGuFu,general_inquiry,software_troubleshooting,True,False,We're sorry to hear that. We're here to help. Connect with us in DM to get started: https://t.co/GDrqU22YpT,,,
1621192,@115858 fuck iOS11 can’t make calls or nun messing my phone up,general_inquiry,device_connectivity,True,False,We're sorry to hear you're having trouble with iOS 11. Please DM us details of the issue and the iOS version installed. We'll be happy to help.,,,
1288930,@115858 what’s good with your iPhone 7 battery life why they suck so much,general_inquiry,hardware_repair,False,False,Hi there! Can you give us an example of what's going on? We'd like to look into this with you. Send us a DM letting us know which iPhone you're using and we'll work from there: https://t.co/GDrqU22YpT,,,
2774400,@AppleSupport Yes the error message is for both Comcast/xfinity and gmail- for both accounts the imap connection does not work when I am connected to WiFi (except my home WiFi) I have two other accounts a work account and my old school email. iOS 11.1.2,device_connectivity,software_troubleshooting,True,False,@806493 Thank you for reaching out. This is unexpected behavior. Please DM us your device type and iOS version. We'll help you resolve this.,,,
1642576,Hey @115858 I️ need you to fix this.,general_inquiry,general_inquiry,False,False,@506068 We'd be happy to look at this with you. Check out our article here: https://t.co/xU1AGIa4ME DM us any other questions. https://t.co/GDrqU2kzhr,,,
800382,my phone is new and it keeps shutting off on it's own and battery isn't dead 🙃 this is a problem 🙃 @AppleSupport,hardware_repair,hardware_repair,True,False,Hey there! Thanks for reaching out. Which version of iOS are you running under Settings > General > About? Let's get this sorted.,,,
1638890,"@AppleSupport Any idea why my GPS won't work with #iOS11? GPS module was changed, also a factory reset. Still not working! #iPhone #Apple",hardware_repair,software_troubleshooting,True,False,Thanks for reaching out. We'd like to help you get your device working like it should. DM us what you are experiencing and the device you're using. https://t.co/GDrqU22YpT,,,
2787805,@118845 Still not holding a charge,hardware_repair,hardware_repair,True,False,"@118845 We're sorry to hear that. Let's get this sorted. DM us some details about your device and issue, and we'll help you out. https://t.co/GDrqU22YpT",,,
2000389,I'm over Apple and the keyboard fucking up o v e r it @115858 get your shit together bro,general_inquiry,hardware_repair,True,True,,,,
1596075,How can I access my iCloud like see what’s all on it ?? @AppleSupport,account_security,general_inquiry,False,False,"Hey there. We'd like to help in any way possible with your iCloud account. Please send us a DM with more details on your issue, so we can help to isolate the issue, and find you the information you need. https://t.co/GDrqU22YpT",,,
2143410,@115858 @AppleSupport when are you guys going to fix the bug with the letter I️? This code is annoying,general_inquiry,software_troubleshooting,False,False,We're sorry to hear about the issue with the letter I️. We'll do all we can to help. Let's connect in DM together: https://t.co/GDrqU22YpT,,,
289976,"My battery went from 74% to 41% from doing nothing! In a matter of 12 minutes...
I hate this new update @AppleSupport",general_inquiry,software_troubleshooting,False,True,,,,
171758,@AppleSupport is this real? https://t.co/N02T2i2Ud3,general_inquiry,general_inquiry,True,False,@402734 We'd like to look into this with you. Go ahead and meet us in DM and we can continue there. https://t.co/GDrqU22YpT,,,
1624953,"@AppleSupport ça y est. Redémarré, hard reset, restauration. Et ça marche. Cool....",general_inquiry,software_troubleshooting,True,False,"We're glad to hear your issue is resolved! If you need any further assistance, please don't hesitate to reach out. We're here to help.",,,
1412571,@AppleSupport I tried forcing a reset but holding the lock and home button down for 30+ secs won't work. Also the top randomly gets hot,hardware_repair,hardware_repair,True,False,We're sorry to hear that you're experiencing issues. Let's look into this closer via DM: https://t.co/GDrqU22YpT,,,
1847786,@AppleSupport is there any ways to resolve this issue without losing my data https://t.co/0UKddEoy4H,account_security,software_troubleshooting,True,False,"We're sorry to hear you're having trouble. Please back up your device and update to the latest iOS version. If that doesn't resolve it, let's continue in DM. https://t.co/GDrqU22YpT",,,
1705345,@AppleSupport why am I on iPhone 8 Plus with iOS 11.1 and still constantly seeing question mark emojis?,general_inquiry,software_troubleshooting,False,False,We're sorry to hear about the question mark emojis on your iPhone 8 Plus. Let's look into this. DM us with your iOS 11 version and more details. https://t.co/GDrqU22YpT,,,
1489568,@AppleSupport CAN tou fix slow keyboard since thé last udapte it s horrible,general_inquiry,software_troubleshooting,False,False,We've received your DM. Thanks. We'll provide you an update there.,,,
119486,@AppleSupport I need someone to contact me and assist me personally. I wouldn't want to be waiting for ever and not speak to anyone like last time.,general_inquiry,general_inquiry,True,False,@708906 We understand your concern. Please reach out to our Sales Support team for personal assistance: https://t.co/8yjRd1Xo0i,,,
1451567,@AppleSupport I’m really really excited to pick up my iPhone X from Covent Garden tomorrow... but not sure I can make my allotted time slot any more! Can I come earlier/later?,general_inquiry,general_inquiry,True,False,Thanks for reaching out! Please contact our Online Sales department for assistance: https://t.co/8yjRd1Xo0i,,,
2301739,FIX THE BUG @115858 I️ CANT USE I️ ITS ANNOYINGGG,general_inquiry,software_troubleshooting,True,False,@115858 We're sorry to hear you're having trouble. Let us know what's happening so we can take a closer look at this with you.,,,
2081644,@AppleSupport @38602 just updated my iPhone &amp; backbeat Fits &amp; they don’t work as seamlessly anymore skip track not working,general_inquiry,software_troubleshooting,True,False,@38602 We've got your DM and will continue with you there.,,,
2532538,iPhone switches audio to AirPods as soon as I open the enclosure.It should wait till I put them in my ears @123857 @116333 bug in ios11,device_connectivity,software_troubleshooting,False,False,Hi there. We want to be sure you get the most out of your AirPods. We can definitely look into this with you. Which device are you using with your AirPods?,3,4,"The tone is empathetic and professional, but the response could be more concise. The grounding is good as it provides a realistic next step without inventing unsupported policies or claims."
126372,I’m tired of this glitchy ass phone!!! @115858 @ATT,general_inquiry,software_troubleshooting,True,True,,,,
1410869,@AppleSupport Still having the issue,general_inquiry,general_inquiry,False,False,Thanks for reaching out. DM us which device and software version you're using and we'll continue from there. https://t.co/GDrqU22YpT,,,
1893965,@AppleSupport Yes. When I click “install app” I get a alert that says “iMovie can’t be installed.....because OS X version 10.12.2 or later is required.”,general_inquiry,software_troubleshooting,False,False,"We're sorry to hear that. Please try updating your Mac to the latest macOS version. If you continue to experience issues, let us know in a DM, and we'll do our best to help.",,,
6767,@AppleSupport After installing the new iOS update (6 plus) my battery is eating energy! Within 3 hrs 45% left .... what’s your solution???,general_inquiry,software_troubleshooting,False,False,@645705 We can help out. Let's try a few steps here: https://t.co/bivpdfBNJ6 Let us know if those steps help.,,,
2897737,@115858 when will you send out a big fix for the latest iOS? My 6s is freezing and crashing. Garbage.,general_inquiry,software_troubleshooting,True,True,,,,
